DEP	AR	CT	COM	LEG	JO	EFF	DTR	MOD	C_LOFF	C_LANC	NBCOM	RANGCOM	COMECH	POPECH	SUECH	DEPANC	ARRANC	CTANC	TNCCOFF	NCCOFF	TNCCANC	NCCANC
73			291	A06-12-1972	07-01-1973	06-12-1972	06-12-1972	330					73006						0	Tessens		
73			291	A17-11-2015	22-12-2015	01-01-2016	01-01-2016	351					73006						0	Tessens		
73			295	A13-09-1972	06-10-1972	13-09-1972	13-09-1972	330					73261						0	Thyl		
73	1	19	303	D03-12-1952	06-12-1952	07-12-1952	07-12-1952	100											1	Ugine	0	Ugines
73	1	19	303	A27-12-1963	09-02-1964	10-02-1964	10-02-1964	320			1	1	73195						1	Ugine		
73	1	19	303	A18-02-1971	12-03-1971	01-01-1971	01-01-1971	320			1	1	73136						1	Ugine		
73			305	A10-11-2015	22-12-2015	01-01-2016	01-01-2016	331					73150						0	Valezan		
73			319	A09-02-1971	21-04-1971	22-04-1971	22-04-1971	310					73003						0	Villargerel		
73			321	A05-11-2015	22-12-2015	01-01-2016	01-01-2016	331					73257						0	Villarlurin		
73			325	A06-12-1972	07-01-1973	06-12-1972	06-12-1972	330					73006						0	Villette		
73			325	A17-11-2015	22-12-2015	01-01-2016	01-01-2016	351					73006						0	Villette		
73	2	12	328	D27-04-1956	04-05-1956	05-05-1956	05-05-1956	100											0	Viviers-du-Lac	0	Viviers
74	1	12	002	D27-02-1961	04-03-1961	05-03-1961	05-03-1961	100											1	Alby-sur-Chéran	0	Alby
74	3	11	006	A29-12-1972	20-02-1973	01-01-1973	01-01-1973	320			1	1	74023						1	Allonzier-la-Caille		
74	1	99	010	D14-12-2005	21-12-2005	22-12-2005	22-12-2005	610					74011	0	0				1	Annecy		
74	1	99	010	D14-12-2005	21-12-2005	22-12-2005	22-12-2005	630					74011	0	0				1	Annecy		
74		99	010	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	331					74010						1	Annecy		
74	1	99	010	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	341			6	2	74011						1	Annecy		
74	1	99	010	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	341			6	1	74010						1	Annecy		
74	1	99	010	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	341			6	3	74093						1	Annecy		
74	1	99	010	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	341			6	4	74182						1	Annecy		
74	1	99	010	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	341			6	5	74217						1	Annecy		
74	1	99	010	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	341			6	6	74268						1	Annecy		
74	1		011	D14-12-2005	21-12-2005	22-12-2005	22-12-2005	610					74010	0	0				1	Annecy-le-Vieux		
74	1		011	D14-12-2005	21-12-2005	22-12-2005	22-12-2005	630					74010	0	0				1	Annecy-le-Vieux		
74			011	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	331					74010						1	Annecy-le-Vieux		
74	4	15	013	D04-08-1971	11-08-1971	12-08-1971	12-08-1971	100											1	Anthy-sur-Léman	0	Anthy
74	4	15	013	A09-10-1973	15-11-1973	01-01-1974	01-01-1974	330					74281						1	Anthy-sur-Léman		
74	4	15	013	A17-12-1982	05-05-1983	01-01-1983	01-01-1983	210					74281						1	Anthy-sur-Léman		
74	2	14	014	A29-06-1973	03-08-1973	01-01-1974	01-01-1974	340			1	1	74132						1	Arâches		
74	2	14	014	A31-05-1995		01-06-1995	01-06-1995	360					74132						1	Arâches		
74	2	14	014	I15-02-1999		01-01-2000	01-01-2000	100											1	Arâches-la-Frasse	1	Arâches
74			017	A12-06-1973	20-07-1973	01-01-1974	01-01-1974	330					74077						1	Arcine		
74			017	A29-06-2005		01-07-2005	01-07-2005	350					74077						1	Arcine		
74	1	03	019	D10-03-1971	23-03-1971	24-03-1971	24-03-1971	100											1	Argonay	0	Argonnex
74			022	A27-05-2016	20-07-2016	01-01-2017	01-01-2017	331					74282						1	Aviernoz		
74			023	A29-12-1972	20-02-1973	01-01-1973	01-01-1973	310					74006						1	Avregny		
74			028	A29-12-1972	20-02-1973	01-01-1973	01-01-1973	330					74268						0	Balmont		
74			028	A27-06-1997		01-07-1997	01-07-1997	350					74268						0	Balmont		
74			039	A14-08-1973	18-09-1973	01-01-1974	01-01-1974	310					74095						0	Bonneguête		
74	3	09	040	A27-11-1972	07-01-1973	01-01-1973	01-01-1973	320			1	1	74149						0	Bonne		
74	2	05	042	A07-06-1961	06-08-1961	07-08-1961	07-08-1961	320			1	1	74214						0	Bonneville		
74	2	05	042	A20-11-1964	16-12-1964	17-12-1964	17-12-1964	320			1	1	74092						0	Bonneville		
74	4	15	043	A11-05-1966	26-06-1966	01-07-1966	01-07-1966	110											0	Bons-en-Chablais	0	Bons
74	4	15	043	A11-05-1966	26-06-1966	01-07-1966	01-07-1966	320			2	1	74047						0	Bons-en-Chablais		
74	4	15	043	A11-05-1966	26-06-1966	01-07-1966	01-07-1966	320			2	2	74230						0	Bons-en-Chablais		
74	1	08	045	D05-11-2013	07-11-2013	08-11-2013	08-11-2013	100											2	Bouchet-Mont-Charvin	2	Bouchet
74			047	A11-05-1966	26-06-1966	01-07-1966	01-07-1966	310					74043						0	Brens		
74	4	07	058	D27-02-1961	04-03-1961	05-03-1961	05-03-1961	100											3	Chapelle-d'Abondance	0	Chapelle
74	1	12	061	D13-11-1984	18-11-1984	19-11-1984	19-11-1984	100											0	Chapeiry	0	Chapéry
74	4	15	070	D24-05-1954	29-05-1954	30-05-1954	30-05-1954	100											0	Chens-sur-Léman	0	Chens
74	3	13	077	A12-06-1973	20-07-1973	01-01-1974	01-01-1974	340			1	1	74017						0	Clarafond		
74	3	13	077	A29-06-2005		01-07-2005	01-07-2005	100											0	Clarafond-Arcine	0	Clarafond
74	3	13	077	A29-06-2005		01-07-2005	01-07-2005	360					74017						0	Clarafond-Arcine		
74			084	A09-11-2015	31-12-2015	01-01-2016	01-01-2016	331					74167						0	Cons-Sainte-Colombe		
74	2	10	085	D26-09-1949	28-09-1949	29-09-1949	29-09-1949	100											4	Contamines-Montjoie	0	Contamines
74			092	A20-11-1964	16-12-1964	17-12-1964	17-12-1964	310					74042						3	Côte-d'Hyot		
74			093	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	331					74010						0	Cran-Gevrier		
74	1	12	095	A14-08-1973	18-09-1973	01-01-1974	01-01-1974	110											0	Crempigny-Bonneguête	0	Crempigny
74	1	12	095	A14-08-1973	18-09-1973	01-01-1974	01-01-1974	320			1	1	74039						0	Crempigny-Bonneguête		
74	4	17	106	A29-11-1973	03-02-1974	01-01-1974	01-01-1974	330					74210						0	Draillant		
74	4	17	106	A15-02-2001	22-03-2001	19-02-2001	19-02-2001	210					74210						0	Draillant		
74		03	112	A26-09-2015	22-12-2015	01-01-2016	01-01-2016	311					74112						1	Épagny		
74	1	03	112	A26-09-2015	22-12-2015	01-01-2016	01-01-2016	321			2	1	74112						1	Epagny Metz-Tessy		
74	1	03	112	A26-09-2015	22-12-2015	01-01-2016	01-01-2016	321			2	2	74181						1	Epagny Metz-Tessy		
74			113	A11-04-1973	25-05-1973	01-01-1974	01-01-1974	330					74220						1	Ésery		
74			115	A14-12-1973	03-02-1974	01-01-1974	01-01-1974	330					74185						1	Esserts-Salève		
74			120	A27-05-2016	20-07-2016	01-01-2017	01-01-2017	331					74282						1	Évires		
74		08	123	A30-09-2015	22-12-2015	01-01-2016	01-01-2016	331					74123						0	Faverges		
74	1	08	123	A30-09-2015	22-12-2015	01-01-2016	01-01-2016	341			2	1	74123						0	Faverges-Seythenex		
74	1	08	123	A30-09-2015	22-12-2015	01-01-2016	01-01-2016	341			2	2	74270						0	Faverges-Seythenex		
74			125	A29-12-1972	20-02-1973	01-01-1973	01-01-1973	330					74217						0	Ferrières		
74			125	A06-11-2006		01-12-2006	01-12-2006	350					74217						0	Ferrières		
74			132	A29-06-1973	03-08-1973	01-01-1974	01-01-1974	330					74014						3	Frasse		
74			132	A31-05-1995		01-06-1995	01-06-1995	350					74014						3	Frasse		
74			149	A27-11-1972	07-01-1973	01-01-1973	01-01-1973	310					74040						0	Loëx		
74	4	07	166	A29-12-1972	20-02-1973	01-01-1973	01-01-1973	330					74281						0	Marin		
74	4	07	166	A18-05-1995A20-06-1995	25-08-1995	25-05-1995	25-05-1995	210					74281						0	Marin		
74		08	167	A09-11-2015	31-12-2015	01-01-2016	01-01-2016	331					74167						0	Marlens		
74	1	08	167	A09-11-2015	31-12-2015	01-01-2016	01-01-2016	341			2	1	74084						0	Val de Chaise		
74	1	08	167	A09-11-2015	31-12-2015	01-01-2016	01-01-2016	341			2	2	74167						0	Val de Chaise		
74	2	14	173	D27-02-1961	04-03-1961	05-03-1961	05-03-1961	100											0	Megève	0	Mégève
74			181	A26-09-2015	22-12-2015	01-01-2016	01-01-2016	311					74112						0	Metz-Tessy		
74			182	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	331					74010						0	Meythet		
74	3	11	185	A14-12-1973	03-02-1974	01-01-1974	01-01-1974	340			1	1	74115						0	Monnetier-Mornex		
74			187	A25-11-2015	31-12-2015	01-01-2016	01-01-2016	331					74275						0	Montmin		
74	4	07	203	A17-08-1973	18-09-1973	01-01-1974	01-01-1974	330					74237						0	Novel		
74	4	07	203	A27-12-1982	05-05-1983	01-01-1983	01-01-1983	210					74237						0	Novel		
74			204	A27-05-2016	20-07-2016	01-01-2017	01-01-2017	331					74282						4	Ollières		
74			207	A24-12-1964	11-02-1965	01-01-1965	01-01-1965	310					74250						0	Passeirier		
74	4	17	210	A29-11-1973	03-02-1974	01-01-1974	01-01-1974	340			1	1	74106						0	Perrignier		
74	4	17	210	A15-02-2001	22-03-2001	19-02-2001	19-02-2001	230					74106						0	Perrignier		
74	2	05	212	D17-04-1947	18-04-1947	19-04-1947	19-04-1947	100											2	Petit-Bornand-les-Glières	0	Petit-Bornand
74			214	A07-06-1961	06-08-1961	07-08-1961	07-08-1961	310					74042						0	Pontchy		
74	1		217	A29-12-1972	20-02-1973	01-01-1973	01-01-1973	340			1	1	74125						0	Pringy		
74	1		217	A06-11-2006		01-12-2006	01-12-2006	360					74125						0	Pringy		
74			217	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	331					74010						0	Pringy		
74	3	11	220	A11-04-1973	25-05-1973	01-01-1974	01-01-1974	340			1	1	74113						0	Reignier		
74	3	11	220	A19-03-2007		01-04-2007	01-04-2007	100											0	Reignier-Ésery	0	Reignier
74	2	11	224	D27-02-1961	04-03-1961	05-03-1961	05-03-1961	100											3	Roche-sur-Foron	0	Roche
74			227	A26-06-1973	03-08-1973	01-01-1974	01-01-1974	310					74274						0	Saint-André-Val-de-Fier		
74			230	A11-05-1966	26-06-1966	01-07-1966	01-07-1966	310					74043						0	Saint-Didier-en-Chablais		
74	2	10	236	A29-12-1973	12-02-1974	01-01-1974	01-01-1974	320			1	1	74248						0	Saint-Gervais-les-Bains		
74	4	07	237	A17-08-1973	18-09-1973	01-01-1974	01-01-1974	340			1	1	74203						0	Saint-Gingolph		
74	4	07	237	A27-12-1982	05-05-1983	01-01-1983	01-01-1983	230					74203						0	Saint-Gingolph		
74	4	07	238	D19-08-1961	25-08-1961	26-08-1961	26-08-1961	100											0	Saint-Jean-d'Aulps	0	Saint-Jean-d'Aulph
74	3	13	243	A16-02-1965	05-03-1965	06-03-1965	06-03-1965	320			1	1	74277						0	Saint-Julien-en-Genevois		
74			245	A27-05-2016	20-07-2016	01-01-2017	01-01-2017	331					74282						0	Saint-Martin-Bellevue		
74			246	A08-02-1977	24-03-1977	15-02-1977	15-02-1977	310					74256						0	Saint-Martin-sur-Arve		
74			247	A24-12-1964	11-02-1965	01-01-1965	01-01-1965	310					74250						0	Saint-Maurice-de-Rumilly		
74			248	A29-12-1973	12-02-1974	01-01-1974	01-01-1974	310					74236						0	Saint-Nicolas-de-Véroce		
74	2	05	250	A24-12-1964	11-02-1965	01-01-1965	01-01-1965	110											0	Saint-Pierre-en-Faucigny	0	Saint-Pierre-de-Rumilly
74	2	05	250	A24-12-1964	11-02-1965	01-01-1965	01-01-1965	320			2	1	74207						0	Saint-Pierre-en-Faucigny		
74	2	05	250	A24-12-1964	11-02-1965	01-01-1965	01-01-1965	320			2	2	74247						0	Saint-Pierre-en-Faucigny		
74			251	A30-12-1971	24-03-1972	01-01-1972	01-01-1972	310					74256						0	Saint-Roch		
74	2	14	256	A30-12-1971	24-03-1972	01-01-1972	01-01-1972	320			1	1	74251						0	Sallanches		
74	2	14	256	A08-02-1977	24-03-1977	15-02-1977	15-02-1977	320			1	1	74246						0	Sallanches		
74	1		268	A23-02-1965	07-03-1965	08-03-1965	08-03-1965	320			1	1	74300						0	Seynod		
74	1		268	A29-12-1972	20-02-1973	01-01-1973	01-01-1973	340			1	1	74028						0	Seynod		
74	1		268	A27-06-1997		01-07-1997	01-07-1997	360					74028						0	Seynod		
74			268	A14-07-2016	28-10-2016	01-01-2017	01-01-2017	331					74010						0	Seynod		
74			270	A30-09-2015	22-12-2015	01-01-2016	01-01-2016	331					74123						0	Seythenex		
74	2	06	273	D11-06-1979	14-06-1979	15-06-1979	15-06-1979	100											0	Sixt-Fer-à-Cheval	0	Sixt
74	1	12	274	A26-06-1973	03-08-1973	01-01-1974	01-01-1974	110											0	Val-de-Fier	0	Sion
74	1	12	274	A26-06-1973	03-08-1973	01-01-1974	01-01-1974	320			1	1	74227						0	Val-de-Fier		
74		08	275	A25-11-2015	31-12-2015	01-01-2016	01-01-2016	331					74275						0	Talloires		
74	1	08	275	A25-11-2015	31-12-2015	01-01-2016	01-01-2016	341			2	1	74187						0	Talloires-Montmin		
74	1	08	275	A25-11-2015	31-12-2015	01-01-2016	01-01-2016	341			2	2	74275						0	Talloires-Montmin		
74			277	A16-02-1965	05-03-1965	06-03-1965	06-03-1965	310					74243						0	Thairy		
74	4	07	279	D06-11-1995	16-11-1995	17-11-1995	17-11-1995	100											0	Thollon-les-Mémises	0	Thollon
74	4	17	281	A29-12-1972	20-02-1973	01-01-1973	01-01-1973	340			1	1	74166						0	Thonon-les-Bains		
74	4	17	281	A09-10-1973	15-11-1973	01-01-1974	01-01-1974	340			1	1	74013						0	Thonon-les-Bains		
74	4	17	281	A17-12-1982	05-05-1983	01-01-1983	01-01-1983	230					74013						0	Thonon-les-Bains		
74	4	17	281	A18-05-1995A20-06-1995	25-08-1995	25-05-1995	25-05-1995	230					74166						0	Thonon-les-Bains		
74	1	03	282	D17-04-1947	18-04-1947	19-04-1947	19-04-1947	100											0	Thorens-Glières	0	Thorens
74		03	282	A27-05-2016	20-07-2016	01-01-2017	01-01-2017	331					74282						0	Thorens-Glières		
74	1	03	282	A27-05-2016	20-07-2016	01-01-2017	01-01-2017	341			5	2	74120						0	Fillière		
74	1	03	282	A27-05-2016	20-07-2016	01-01-2017	01-01-2017	341			5	3	74204						0	Fillière		
74	1	03	282	A27-05-2016	20-07-2016	01-01-2017	01-01-2017	341			5	4	74245						0	Fillière		
74	1	03	282	A27-05-2016	20-07-2016	01-01-2017	01-01-2017	341			5	5	74282						0	Fillière		
74	1	03	282	A27-05-2016	20-07-2016	01-01-2017	01-01-2017	341			5	1	74022						0	Fillière		
74			300	A23-02-1965	07-03-1965	08-03-1965	08-03-1965	310					74268						0	Vieugy		
76			003	A23-12-1974	24-01-1975	01-01-1975	01-01-1975	330					76020						1	Ambourville		
76	3	06	005	A27-10-2010		01-01-2012	01-01-2012	630					76069	0	5				0	Amfreville-la-Mi-Voie		
76	1	33	009	A29-12-2016		01-01-2017	01-01-2017	420									762		1	Ancourteville-sur-Héricourt		
76	1	20	018	A22-01-1964	16-02-1964	17-02-1964	17-02-1964	110											0	Val-de-Saâne	0	Anglesqueville-sur-Saâne
76	1	20	018	A22-01-1964	16-02-1964	17-02-1964	17-02-1964	320			2	1	76256						0	Val-de-Saâne		
76	1	20	018	A22-01-1964	16-02-1964	17-02-1964	17-02-1964	320			2	2	76722						0	Val-de-Saâne		
76	1	20	018	A24-03-1964	07-05-1964	08-05-1964	08-05-1964	320			1	1	76687						0	Val-de-Saâne		
76	1	20	019	D03-04-1962	08-04-1962	09-04-1962	09-04-1962	100											1	Anneville-sur-Scie	0	Anneville
76	3	01	020	A23-12-1974	24-01-1975	01-01-1975	01-01-1975	110											1	Anneville-Ambourville	1	Anneville-sur-Seine
76	3	01	020	A23-12-1974	24-01-1975	01-01-1975	01-01-1975	340			1	1	76003						1	Anneville-Ambourville		
76	3	35	023	A29-12-2016		01-01-2017	01-01-2017	420									762		1	Anvéville		
76	1	12	025	A23-12-1974	24-01-1975	01-01-1975	01-01-1975	110											1	Argueil-Fry	1	Argueil
76	1	12	025	A23-12-1974	24-01-1975	01-01-1975	01-01-1975	320			1	1	76292						1	Argueil-Fry		
76	1	12	025	A12-12-1979	27-01-1980	01-01-1980	01-01-1980	120											1	Argueil	1	Argueil-Fry
76	1	12	025	A12-12-1979	27-01-1980	01-01-1980	01-01-1980	230					76292						1	Argueil		
76	1	08	026	A25-07-2006		01-08-2006	01-08-2006	600					76545	7	1				1	Arques-la-Bataille		
76			027	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						1	Assigny		
76	1	10	029	D29-08-1969	04-09-1969	05-09-1969	05-09-1969	100											1	Aubermesnil-aux-Érables	1	Aubermesnil
76			031	A30-11-2015	24-02-2016	01-01-2016	01-01-2016	331					76476						1	Auberville-la-Campagne		
76			037	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						1	Auquemesnil		
76			044	A12-09-2016	24-12-2016	01-01-2017	01-01-2017	331					76258						1	Auzouville-Auberbosc		
76	1	12	048	D03-04-1962	08-04-1962	09-04-1962	09-04-1962	100											1	Avesnes-en-Bray	1	Avesnes
76			061	A12-08-1970	28-11-1970	29-11-1970	29-11-1970	310					76344						0	Beaufresne		
76	3	23	062	A29-12-2016		01-01-2017	01-01-2017	420									761		0	Beaumont-le-Hareng		
76	1	20	063	A13-08-1965	03-10-1965	04-10-1965	04-10-1965	110											0	Beauval-en-Caux	0	Beaunay
76	1	20	063	A13-08-1965	03-10-1965	04-10-1965	04-10-1965	320			1	1	76579						0	Beauval-en-Caux		
76	1	20	066	A29-12-2016		01-01-2017	01-01-2017	420									763		0	Beautot		
76	3	06	069	A27-10-2010		01-01-2012	01-01-2012	610					76005	0	5				0	Belbeuf		
76			073	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						0	Belleville-sur-Mer		
76			078	A12-09-2016	24-12-2016	01-01-2017	01-01-2017	331					76258						0	Bennetot		
76			080	A12-09-2016	24-12-2016	01-01-2017	01-01-2017	331					76258						0	Bermonville		
76			081	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						0	Berneval-le-Grand		
76			089	A07-12-2015	30-01-2016	01-01-2016	01-01-2016	331					76289						0	Betteville		
76	1	33	091	A29-12-2016		01-01-2017	01-01-2017	420									762		0	Beuzeville-la-Guérard		
76		02	095	A29-08-2011	14-12-2011	01-01-2012	01-01-2012	331					76108						0	Bihorel		
76	3	02	095	A18-06-2013		01-01-2014	01-01-2014	210					76108						0	Bihorel		
76			098	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						0	Biville-sur-Mer		
76	1	10	101	D03-04-1962	08-04-1962	09-04-1962	09-04-1962	100											0	Blangy-sur-Bresle	0	Blangy
76			102	A03-04-1953	10-04-1953	11-04-1953	11-04-1953	310					76351						0	Bléville		
76	3	06	103	D17-12-1958	20-12-1958	21-12-1958	21-12-1958	100											0	Bonsecours	0	Blosseville-Bonsecours
76	3	02	105	D03-04-1962	08-04-1962	09-04-1962	09-04-1962	100											2	Bocasse	0	Bocasse
76		02	108	A29-08-2011	14-12-2011	01-01-2012	01-01-2012	331					76108						0	Bois-Guillaume		
76	3	02	108	A29-08-2011	14-12-2011	01-01-2012	01-01-2012	341			2	1	76095						0	Bois-Guillaume-Bihorel		
76	3	02	108	A29-08-2011	14-12-2011	01-01-2012	01-01-2012	341			2	2	76108						0	Bois-Guillaume-Bihorel		
76	3	02	108	A18-06-2013		01-01-2014	01-01-2014	120											0	Bois-Guillaume	0	Bois-Guillaume-Bihorel
76	3	02	108	A18-06-2013		01-01-2014	01-01-2014	230					76095						0	Bois-Guillaume		
76	1	23	122	A04-04-1973	24-06-1973	04-04-1973	04-04-1973	110											0	Callengeville	0	Bosc-Geffroy
76	1	23	122	A04-04-1973	24-06-1973	04-04-1973	04-04-1973	320			1	1	76246						0	Callengeville		
76	1	12	124	D16-10-1953	21-10-1953	22-10-1953	22-10-1953	100											0	Bosc-Hyons	0	Boschyons
76	3	23	125	A29-12-2016		01-01-2017	01-01-2017	420									761		0	Bosc-le-Hard		
76			127	A15-11-2016	28-12-2016	01-01-2017	01-01-2017	331					76146						0	Bosc-Roger-sur-Buchy		
76	1	33	133	D26-03-1993	28-03-1993	01-04-1993	01-04-1993	100											2	Bourg-Dun	0	Bourg-Dun
76			137	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						0	Bracquemont		
76	2	32	143	D09-08-1947	12-08-1947	13-08-1947	13-08-1947	100											0	Bretteville-du-Grand-Caux	0	Bretteville
76			145	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						0	Brunville		
76		21	146	A15-11-2016	28-12-2016	01-01-2017	01-01-2017	331					76146						0	Buchy		
76	3	21	146	A15-11-2016	28-12-2016	01-01-2017	01-01-2017	341			3	1	76127						0	Buchy		
76	3	21	146	A15-11-2016	28-12-2016	01-01-2017	01-01-2017	341			3	3	76248						0	Buchy		
76	3	21	146	A15-11-2016	28-12-2016	01-01-2017	01-01-2017	341			3	2	76146						0	Buchy		
76	1	23	148	D27-03-1950	29-03-1950	30-03-1950	30-03-1950	100											0	Bures-en-Bray	0	Bures
76			150	A29-06-1974	10-08-1974	01-08-1974	01-08-1974	310					76732						0	Butot-en-Caux		
76	3	35	161	A29-12-2016		01-01-2017	01-01-2017	420									762		0	Carville-Pot-de-Fer		
76		25	164	A16-12-2015	30-01-2016	01-01-2016	01-01-2016	331					76164						0	Caudebec-en-Caux		
76	3	25	164	A16-12-2015	30-01-2016	01-01-2016	01-01-2016	341			3	3	76742						0	Rives-en-Seine		
76	3	25	164	A16-12-2015	30-01-2016	01-01-2016	01-01-2016	341			3	2	76659						0	Rives-en-Seine		
76	3	25	164	A16-12-2015	30-01-2016	01-01-2016	01-01-2016	341			3	1	76164						0	Rives-en-Seine		
76	2	26	167	D06-03-1913		01-01-2001	01-01-2001	100											0	Cauville-sur-Mer	0	Cauville
76	1	33	180	A29-12-2016		01-01-2017	01-01-2017	420									762		0	Cleuville		
76	3	23	188	A29-12-2016		01-01-2017	01-01-2017	420									761		0	Cottévrard		
76	1	12	209	D05-01-1965	09-01-1965	10-01-1965	10-01-1965	100											0	Dampierre-en-Bray	0	Dampierre
76			215	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						0	Derchigny		
76	1	95	217	A22-11-1979	31-12-1979	01-01-1980	01-01-1980	340			1	1	76466						0	Dieppe		
76			246	A04-04-1973	24-06-1973	04-04-1973	04-04-1973	310					76122						4	Essarts-Varimpré		
76			248	A15-11-2016	28-12-2016	01-01-2017	01-01-2017	331					76146						1	Estouteville-Écalles		
76			256	A22-01-1964	16-02-1964	17-02-1964	17-02-1964	310					76018						1	Eurville		
76		33	258	A12-09-2016	24-12-2016	01-01-2017	01-01-2017	331					76258						0	Fauville-en-Caux		
76	2	33	258	A12-09-2016	24-12-2016	01-01-2017	01-01-2017	341			7	1	76044						0	Terres-de-Caux		
76	2	33	258	A12-09-2016	24-12-2016	01-01-2017	01-01-2017	341			7	2	76078						0	Terres-de-Caux		
76	2	33	258	A12-09-2016	24-12-2016	01-01-2017	01-01-2017	341			7	3	76080						0	Terres-de-Caux		
76	2	33	258	A12-09-2016	24-12-2016	01-01-2017	01-01-2017	341			7	4	76258						0	Terres-de-Caux		
76	2	33	258	A12-09-2016	24-12-2016	01-01-2017	01-01-2017	341			7	6	76607						0	Terres-de-Caux		
76	2	33	258	A12-09-2016	24-12-2016	01-01-2017	01-01-2017	341			7	5	76525						0	Terres-de-Caux		
76	2	33	258	A12-09-2016	24-12-2016	01-01-2017	01-01-2017	341			7	7	76639						0	Terres-de-Caux		
76			267	A07-12-2015	30-01-2016	01-01-2016	01-01-2016	331					76289						3	Folletière		
76		12	276	A05-10-2015	22-12-2015	01-01-2016	01-01-2016	331					76276						0	Forges-les-Eaux		
76	1	12	276	A05-10-2015	22-12-2015	01-01-2016	01-01-2016	341			2	1	76276						0	Forges-les-Eaux		
76	1	12	276	A05-10-2015	22-12-2015	01-01-2016	01-01-2016	341			2	2	76277						0	Forges-les-Eaux		
76			277	A05-10-2015	22-12-2015	01-01-2016	01-01-2016	331					76276						2	Fossé		
76	3	24	287	D06-11-1995	16-11-1995	17-11-1995	17-11-1995	100											0	Fresquiennes	0	Fresquienne
76		24	289	A07-12-2015	30-01-2016	01-01-2016	01-01-2016	331					76289						0	Fréville		
76	3	24	289	A07-12-2015	30-01-2016	01-01-2016	01-01-2016	341			4	1	76089						0	Saint Martin de l'If		
76	3	24	289	A07-12-2015	30-01-2016	01-01-2016	01-01-2016	341			4	4	76444						0	Saint Martin de l'If		
76	3	24	289	A07-12-2015	30-01-2016	01-01-2016	01-01-2016	341			4	3	76289						0	Saint Martin de l'If		
76	3	24	289	A07-12-2015	30-01-2016	01-01-2016	01-01-2016	341			4	2	76267						0	Saint Martin de l'If		
76	1	12	292	A23-12-1974	24-01-1975	01-01-1975	01-01-1975	310					76025						0	Fry		
76	1	12	292	A12-12-1979	27-01-1980	01-01-1980	01-01-1980	210					76025						0	Fry		
76			301	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						0	Glicourt		
76			310	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						0	Gouchaupre		
76	1	12	312	D03-04-1962	08-04-1962	09-04-1962	09-04-1962	100											0	Gournay-en-Bray	0	Gournay
76	3	09	319	A08-06-2006		01-07-2006	01-07-2006	610					76457	0	2				0	Grand-Couronne		
76			326	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						0	Greny		
76	3	23	328	A29-12-2016		01-01-2017	01-01-2017	420									761		0	Grigneuseville		
76	1	20	335	A29-12-2016		01-01-2017	01-01-2017	420									763		0	Gueutteville		
76			337	A26-11-2015	31-12-2015	01-01-2016	01-01-2016	331					76618						0	Guilmécourt		
76	1	33	339	A29-12-2016		01-01-2017	01-01-2017	420									762		2	Hanouard		
76	1	12	344	A12-08-1970	28-11-1970	29-11-1970	29-11-1970	320			1	1	76061						1	Haudricourt		
76	1	33	346	A29-12-2016		01-01-2017	01-01-2017	420									762		1	Hautot-l'Auvray		
76	3	35	347	A29-12-2016		01-01-2017	01-01-2017	420									762		0	Hautot-le-Vatois		
76	2	96	351	A03-04-1953	10-04-1953	11-04-1953	11-04-1953	320			1	1	76102						2	Havre		
76	2	96	351	D29-11-1955	30-11-1955	01-12-1955	01-12-1955	320			1	1	76661						2	Havre		
76	2	96	351	A04-04-1973	24-06-1973	04-04-1973	04-04-1973	340			1	1	76539						2	Havre		
76	2	35	355	A10-04-1973	24-06-1973	10-04-1973	10-04-1973	110											0	Rocquefort-sur-Héricourt	0	Héricourt-en-Caux
76	2	35	355	A10-04-1973	24-06-1973	10-04-1973	10-04-1973	340			1	1	76531						0	Rocquefort-sur-Héricourt		
76	2	35	355	A01-06-1976	28-10-1976	29-10-1976	29-10-1976	120											1	Héricourt-en-Caux	0	Rocquefort-sur-Héricourt
76	2	35	355	A01-06-1976	28-10-1976	29-10-1976	29-10-1976	230					76531						1	Héricourt-en-Caux		
76	3	35	355	A29-12-2016		01-01-2017	01-01-2017	420									762		1	Héricourt-en-Caux		
